ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ISO 3166-1 alpha-3
66,Côte d'Ivoire,1048,Savanes,16847,Bagoue,CIV
66,Côte d'Ivoire,1051,Vallee Du Bandama,16850,Gb�ke,CIV
66,Côte d'Ivoire,1051,Vallee Du Bandama,16856,Hambol,CIV
66,Côte d'Ivoire,1053,Zanzan,16853,Gontougo,CIV
66,Côte d'Ivoire,16837,Comoe,16859,Indenie-Djuablin,CIV
66,Côte d'Ivoire,16837,Comoe,16866,Sud-comoe,CIV
66,Côte d'Ivoire,16840,G�h-Djiboua,16852,G�h,CIV
66,Côte d'Ivoire,16840,G�h-Djiboua,16861,L�h-Djiboua,CIV
66,Côte d'Ivoire,16841,Lacs,16858,Iffou,CIV
66,Côte d'Ivoire,16841,Lacs,16864,N'Zi,CIV
66,Côte d'Ivoire,16842,Lagunes,16846,Agneby-Tiassa,CIV
66,Côte d'Ivoire,16842,Lagunes,16854,Grands ponts,CIV
66,Côte d'Ivoire,16842,Lagunes,16863,Me,CIV
66,Côte d'Ivoire,16843,Montagnes,16848,Cavally,CIV
66,Côte d'Ivoire,16843,Montagnes,16855,Guemon,CIV
66,Côte d'Ivoire,16843,Montagnes,16867,Tonkpi,CIV
66,Côte d'Ivoire,16844,Sassandra-Marahoue,16857,Haut-Sassandra,CIV
66,Côte d'Ivoire,16844,Sassandra-Marahoue,16862,Marahoue,CIV
66,Côte d'Ivoire,16841,Lacs,16868,Belier,CIV
68,Democratic Republic of the Congo,1070,Kasai Oriental,74362,Mwene-Ditu,COD
68,Democratic Republic of the Congo,1070,Kasai Oriental,74366,Kabinda,COD
68,Democratic Republic of the Congo,1068,Equateur,14968,Equateur,COD
68,Democratic Republic of the Congo,1068,Equateur,14969,Mbandaka,COD
68,Democratic Republic of the Congo,1068,Equateur,14970,Mongala,COD
68,Democratic Republic of the Congo,1068,Equateur,14971,Nord-Ubangi,COD
68,Democratic Republic of the Congo,1068,Equateur,14972,Sud-Ubangi,COD
68,Democratic Republic of the Congo,1068,Equateur,14973,Tshuapa,COD
68,Democratic Republic of the Congo,1068,Equateur,74355,Gbadolite,COD
68,Democratic Republic of the Congo,1068,Equateur,74365,Zongo,COD
68,Democratic Republic of the Congo,1070,Kasai Oriental,14978,Mbuji-Mayi,COD
68,Democratic Republic of the Congo,1070,Kasai Oriental,14980,Tshilenge,COD
68,Democratic Republic of the Congo,1071,Katanga,14981,Haut-Lomami,COD
68,Democratic Republic of the Congo,1071,Katanga,14982,Haut-Katanga,COD
68,Democratic Republic of the Congo,1071,Katanga,14983,Kolwezi,COD
68,Democratic Republic of the Congo,1071,Katanga,14985,Lubumbashi,COD
68,Democratic Republic of the Congo,1071,Katanga,14986,Tanganyka,COD
68,Democratic Republic of the Congo,1071,Katanga,74360,Likasi,COD
68,Democratic Republic of the Congo,1073,Maniema,14988,Maniema,COD
68,Democratic Republic of the Congo,1073,Maniema,74358,Kindu,COD
68,Democratic Republic of the Congo,1074,Nord-Kivu,74356,Goma,COD
68,Democratic Republic of the Congo,1074,Nord-Kivu,115124,Beni,COD
68,Democratic Republic of the Congo,1074,Nord-Kivu,115125,Butembo,COD
68,Democratic Republic of the Congo,1074,Nord-Kivu,115126,Nord-Kivu,COD
68,Democratic Republic of the Congo,1075,Orientale,14990,Bas-Uele,COD
68,Democratic Republic of the Congo,1075,Orientale,14991,Haut-Uele,COD
68,Democratic Republic of the Congo,1075,Orientale,14992,Ituri,COD
68,Democratic Republic of the Congo,1075,Orientale,14993,Kisangani,COD
68,Democratic Republic of the Congo,1075,Orientale,14994,Tshopo,COD
68,Democratic Republic of the Congo,1076,Sud-Kivu,14995,Sud-Kivu,COD
68,Democratic Republic of the Congo,1076,Sud-Kivu,74354,Bukavu,COD
68,Democratic Republic of the Congo,1071,Katanga,74359,Kolwezi,COD
70,Djibouti,1093,Ali Sabieh,15272,Ali Sabieh,DJI
70,Djibouti,1094,Dikhil,15273,As Eyla,DJI
70,Djibouti,1094,Dikhil,15274,Dikhil,DJI
70,Djibouti,1094,Dikhil,15275,Yoboki,DJI
70,Djibouti,1095,Djibouti,15276,Djibouti,DJI
70,Djibouti,1096,Obock,15277,Alaili Dadda,DJI
70,Djibouti,1096,Obock,15278,Obock,DJI
70,Djibouti,1097,Tadjourah,15279,Balha,DJI
70,Djibouti,1097,Tadjourah,15280,Dorra,DJI
70,Djibouti,1097,Tadjourah,15281,Randa,DJI
70,Djibouti,1097,Tadjourah,15282,Tadjourah,DJI
74,South Sudan,2746,El Buheyrat,37022,Aliab,-
74,South Sudan,2746,El Buheyrat,37023,Rumbek,-
74,South Sudan,2746,El Buheyrat,37024,Shobet,-
74,South Sudan,2746,El Buheyrat,37025,Yerol,-
74,South Sudan,2747,Unity,37115,Al Leiri,-
74,South Sudan,2747,Unity,37116,Al Mayom,-
74,South Sudan,2747,Unity,37117,Faring,-
74,South Sudan,2747,Unity,37118,Rabkona,-
74,South Sudan,2748,Central Equatoria,37033,Bahr Al Jabal,-
74,South Sudan,2748,Central Equatoria,37034,Kajo Kaji,-
74,South Sudan,2748,Central Equatoria,37035,Nahr Yei,-
74,South Sudan,2748,Central Equatoria,37036,Terkaka,-
74,South Sudan,2750,Eastern Equatoria,37042,Amatonge,-
74,South Sudan,2750,Eastern Equatoria,37043,Kapoeta,-
74,South Sudan,2750,Eastern Equatoria,37044,Magwi,-
74,South Sudan,2750,Eastern Equatoria,37045,Shokodom,-
74,South Sudan,2751,Jonglei,37051,Akobo,-
74,South Sudan,2751,Jonglei,37052,Ayod,-
74,South Sudan,2751,Jonglei,37053,Bor,-
74,South Sudan,2751,Jonglei,37054,Fam Al Zaraf,-
74,South Sudan,2751,Jonglei,37055,Nahr Atiem,-
74,South Sudan,2751,Jonglei,37056,Pibor,-
74,South Sudan,2751,Jonglei,37057,Wat,-
74,South Sudan,2754,Northern Bahr El Ghazal,37076,Aryat,-
74,South Sudan,2754,Northern Bahr El Ghazal,37077,Aweil,-
74,South Sudan,2754,Northern Bahr El Ghazal,37078,Malek,-
74,South Sudan,2754,Northern Bahr El Ghazal,37079,Wanjuk,-
74,South Sudan,2765,Warab,37127,Gogrial,-
74,South Sudan,2765,Warab,37128,Nahr Lol,-
74,South Sudan,2765,Warab,37129,Tonj,-
74,South Sudan,2765,Warab,37130,Warab,-
74,South Sudan,2766,Western Bahr El Ghazal,37131,Nahr Jur,-
74,South Sudan,2766,Western Bahr El Ghazal,37132,Raja,-
74,South Sudan,2766,Western Bahr El Ghazal,37133,Wau,-
74,South Sudan,2768,Western Equatoria,37141,Meridi,-
74,South Sudan,2768,Western Equatoria,37142,Mundri,-
74,South Sudan,2768,Western Equatoria,37143,Tombura,-
74,South Sudan,2768,Western Equatoria,37144,Yambio,-
74,South Sudan,37021,Upper Nile,37119,Al Mabien,-
74,South Sudan,37021,Upper Nile,37120,Al Renk,-
74,South Sudan,37021,Upper Nile,37121,Baleit,-
74,South Sudan,37021,Upper Nile,37122,Fashooda,-
74,South Sudan,37021,Upper Nile,37123,Malut,-
74,South Sudan,37021,Upper Nile,37124,Mayot,-
74,South Sudan,37021,Upper Nile,37125,Sobat,-
74,South Sudan,37021,Upper Nile,37126,Tonga,-
76,Equatorial Guinea,1199,Bioko Norte,15829,Administrative unit not available,GNQ
76,Equatorial Guinea,1200,Bioko Sur,15830,Administrative unit not available,GNQ
76,Equatorial Guinea,1201,Centro Sur,15831,Administrative unit not available,GNQ
76,Equatorial Guinea,1202,Kientem,15832,Administrative unit not available,GNQ
76,Equatorial Guinea,1203,Litoral,15833,Administrative unit not available,GNQ
76,Equatorial Guinea,1204,Welenzas,15834,Administrative unit not available,GNQ
77,Eritrea,1205,Anseba,15835,Adi Tekeliezan,ERI
77,Eritrea,1205,Anseba,15836,Asmat,ERI
77,Eritrea,1205,Anseba,15837,Elabered,ERI
77,Eritrea,1205,Anseba,15838,Geleb,ERI
77,Eritrea,1205,Anseba,15839,Habero,ERI
77,Eritrea,1205,Anseba,15840,Hagaz,ERI
77,Eritrea,1205,Anseba,15841,Halhal,ERI
77,Eritrea,1205,Anseba,15842,Hamelmalo,ERI
77,Eritrea,1205,Anseba,15843,Keren,ERI
77,Eritrea,1205,Anseba,15844,Kerkebet,ERI
77,Eritrea,1205,Anseba,15845,Sel'a,ERI
77,Eritrea,1206,Archipelagos,15846,Dahlak,ERI
77,Eritrea,1207,Debub,15847,Adi Keih,ERI
77,Eritrea,1207,Debub,15848,Adi Kuala,ERI
77,Eritrea,1207,Debub,15849,Areza,ERI
77,Eritrea,1207,Debub,15850,Dbarwa,ERI
77,Eritrea,1207,Debub,15851,Dekemhare,ERI
77,Eritrea,1207,Debub,15852,Emni Haili,ERI
77,Eritrea,1207,Debub,15853,Mai Aini,ERI
77,Eritrea,1207,Debub,15854,Mai Mne,ERI
77,Eritrea,1207,Debub,15855,Mendefera,ERI
77,Eritrea,1207,Debub,15856,Segeneiti,ERI
77,Eritrea,1207,Debub,15857,Senafe,ERI
77,Eritrea,1207,Debub,15858,Tsorona,ERI
77,Eritrea,1208,Debubawi Keih Bahri,15859,Ara'eta,ERI
77,Eritrea,1208,Debubawi Keih Bahri,15860,Assab,ERI
77,Eritrea,1208,Debubawi Keih Bahri,15862,Southern Srs,ERI
77,Eritrea,1209,Gash Barka,15863,Akurdet,ERI
77,Eritrea,1209,Gash Barka,15864,Barentu,ERI
77,Eritrea,1209,Gash Barka,15865,Dge,ERI
77,Eritrea,1209,Gash Barka,15866,Forto,ERI
77,Eritrea,1209,Gash Barka,15867,Gonei,ERI
77,Eritrea,1209,Gash Barka,15868,Haikota,ERI
77,Eritrea,1209,Gash Barka,15869,La'elay Gash,ERI
77,Eritrea,1209,Gash Barka,15870,Logo Anseba,ERI
77,Eritrea,1209,Gash Barka,15871,Mensura,ERI
77,Eritrea,1209,Gash Barka,15872,Mogolo,ERI
77,Eritrea,1209,Gash Barka,15873,Molqi,ERI
77,Eritrea,1209,Gash Barka,15874,Omhajer,ERI
77,Eritrea,1209,Gash Barka,15875,Shambqo,ERI
77,Eritrea,1209,Gash Barka,15876,Tesseney,ERI
77,Eritrea,1210,Maekel,15877,Berik,ERI
77,Eritrea,1210,Maekel,15878,Gala Nefhi,ERI
77,Eritrea,1210,Maekel,15879,Northern Asmara,ERI
77,Eritrea,1210,Maekel,15880,Northern Merab,ERI
77,Eritrea,1210,Maekel,15881,Serejeqa,ERI
77,Eritrea,1210,Maekel,15882,Southern Asmara,ERI
77,Eritrea,1210,Maekel,15883,Southern Merab,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15884,Adobhe,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15885,Afabet,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15886,Foro,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15887,Gel'alo,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15888,Gindae,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15889,Massawa,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15890,Nakfa,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15891,Quarura,ERI
77,Eritrea,1211,Semenawi Keih Bahri,15892,Sheb,ERI
77,Eritrea,1208,Debubawi Keih Bahri,15861,Central Srs,ERI
79,Ethiopia,1227,Addis Ababa,149277,Region 14,ETH
79,Ethiopia,1229,Amhara,149278,Awi/Agew,ETH
79,Ethiopia,1229,Amhara,149279,No Name,ETH
79,Ethiopia,1229,Amhara,149280,North Gonder,ETH
79,Ethiopia,1229,Amhara,149281,South Wollo,ETH
79,Ethiopia,1229,Amhara,149282,Special Woreda,ETH
79,Ethiopia,1230,Beneshangul Gumu,149283,Kemashi,ETH
79,Ethiopia,1232,Gambela,149284,Agnuak,ETH
79,Ethiopia,1232,Gambela,149285,Majang,ETH
79,Ethiopia,1232,Gambela,149286,Nuer,ETH
79,Ethiopia,47678,Oromia,149287,Arsi,ETH
79,Ethiopia,47678,Oromia,149288,Bale,ETH
79,Ethiopia,47678,Oromia,149289,East Shewa,ETH
79,Ethiopia,47678,Oromia,149290,East Wellega,ETH
79,Ethiopia,47678,Oromia,149291,Horo Guduru,ETH
79,Ethiopia,47678,Oromia,149292,Ilubabor,ETH
79,Ethiopia,47678,Oromia,149293,Kelem Wellega,ETH
79,Ethiopia,47678,Oromia,149294,West Arsi,ETH
79,Ethiopia,47678,Oromia,149295,West Wellega,ETH
79,Ethiopia,1236,SNNPR,149296,Bench Maji,ETH
79,Ethiopia,1236,SNNPR,149297,Segen Peoples',ETH
79,Ethiopia,1237,Tigray,149298,Southern,ETH
79,Ethiopia,1228,Afar,40788,Zone 1,ETH
79,Ethiopia,1228,Afar,40789,Zone 2,ETH
79,Ethiopia,1228,Afar,40792,Zone 3,ETH
79,Ethiopia,1228,Afar,40790,Zone 4,ETH
79,Ethiopia,1228,Afar,40791,Zone 5,ETH
79,Ethiopia,1229,Amhara,40796,East Gojam,ETH
79,Ethiopia,1229,Amhara,47682,North Shewa(R3),ETH
79,Ethiopia,1229,Amhara,40799,North Wollo,ETH
79,Ethiopia,1229,Amhara,40800,Oromia,ETH
79,Ethiopia,1229,Amhara,40801,South Gonder,ETH
79,Ethiopia,1229,Amhara,40803,Wag Himra,ETH
79,Ethiopia,1229,Amhara,40804,West Gojam,ETH
79,Ethiopia,1230,Beneshangul Gumu,40805,Asosa,ETH
79,Ethiopia,1230,Beneshangul Gumu,40807,Metekel,ETH
79,Ethiopia,1231,Dire Dawa,40809,Dire Dawa,ETH
79,Ethiopia,1233,Hareri,40814,Hareri,ETH
79,Ethiopia,47678,Oromia,47688,Borena,ETH
79,Ethiopia,47678,Oromia,47689,East Harerge,ETH
79,Ethiopia,47678,Oromia,47691,Guji,ETH
79,Ethiopia,47678,Oromia,40822,Jimma,ETH
79,Ethiopia,47678,Oromia,47692,North Shewa(R4),ETH
79,Ethiopia,47678,Oromia,47693,South West Shewa,ETH
79,Ethiopia,47678,Oromia,40824,West Harerge,ETH
79,Ethiopia,47678,Oromia,47694,West Shewa,ETH
79,Ethiopia,1236,SNNPR,47695,Alaba,ETH
79,Ethiopia,1236,SNNPR,47696,Basketo,ETH
79,Ethiopia,1236,SNNPR,47698,Dawro,ETH
79,Ethiopia,1236,SNNPR,47699,Gamo Gofa,ETH
79,Ethiopia,1236,SNNPR,40831,Gedio,ETH
79,Ethiopia,1236,SNNPR,47700,Gurage,ETH
79,Ethiopia,1236,SNNPR,40833,Hadiya,ETH
79,Ethiopia,1236,SNNPR,47701,Keffa,ETH
79,Ethiopia,1236,SNNPR,47703,Konta,ETH
79,Ethiopia,1236,SNNPR,47702,KT,ETH
79,Ethiopia,1236,SNNPR,47705,Selti,ETH
79,Ethiopia,1236,SNNPR,47704,Sheka,ETH
79,Ethiopia,1236,SNNPR,40838,Sidama,ETH
79,Ethiopia,1236,SNNPR,40839,South Omo,ETH
79,Ethiopia,1236,SNNPR,47706,Wolayita,ETH
79,Ethiopia,1236,SNNPR,40840,Yem,ETH
79,Ethiopia,47679,Somali,40841,Afder,ETH
79,Ethiopia,47679,Somali,40849,Doolo,ETH
79,Ethiopia,47679,Somali,40845,Fafan,ETH
79,Ethiopia,47679,Somali,40842,Jarar,ETH
79,Ethiopia,47679,Somali,47708,Korahe,ETH
79,Ethiopia,47679,Somali,47709,Liben,ETH
79,Ethiopia,47679,Somali,47707,Nogob,ETH
79,Ethiopia,47679,Somali,40844,Shabelle,ETH
79,Ethiopia,47679,Somali,40848,Siti,ETH
79,Ethiopia,1237,Tigray,40850,Central,ETH
79,Ethiopia,1237,Tigray,40851,Eastern,ETH
79,Ethiopia,1237,Tigray,47710,North Western,ETH
79,Ethiopia,1237,Tigray,47711,Western,ETH
85,France,1249,Aquitaine,16240,Dordogne,FRA
85,France,1249,Aquitaine,16241,Gironde,FRA
85,France,1249,Aquitaine,16242,Landes,FRA
85,France,1249,Aquitaine,16243,Lot-et-Garonne,FRA
85,France,1249,Aquitaine,16244,Pyrenees-Atlantique,FRA
85,France,1250,Auvergne,16246,Cantal,FRA
85,France,1250,Auvergne,16247,Haute-Loire,FRA
85,France,1256,Corse,16270,Corse-du-Sud,FRA
85,France,1256,Corse,16271,Haute-Corse,FRA
85,France,1260,Languedoc-Rousillon,16286,Gard,FRA
85,France,1260,Languedoc-Rousillon,16287,Herault,FRA
85,France,1260,Languedoc-Rousillon,16288,Lozere,FRA
85,France,1260,Languedoc-Rousillon,16289,Pyrenees-Orientales,FRA
85,France,1260,Languedoc-Rousillon,16290,Aude,FRA
85,France,1262,Limousin,16291,Correze,FRA
85,France,1264,Midi-Pyrenees,16298,Ariege,FRA
85,France,1264,Midi-Pyrenees,16299,Aveyron,FRA
85,France,1264,Midi-Pyrenees,16300,Gers,FRA
85,France,1264,Midi-Pyrenees,16301,Haute-Garonne,FRA
85,France,1264,Midi-Pyrenees,16302,Hautes-Pyrenees,FRA
85,France,1264,Midi-Pyrenees,16303,Lot,FRA
85,France,1264,Midi-Pyrenees,16304,Tarn,FRA
85,France,1264,Midi-Pyrenees,16305,Tarn-et-Garonne,FRA
85,France,1269,Provence-Alpes-Cote-d'Azur,16320,Alpes-de-Haute-Provence,FRA
85,France,1269,Provence-Alpes-Cote-d'Azur,16321,Alpes-maritimes,FRA
85,France,1269,Provence-Alpes-Cote-d'Azur,16322,Bouches-du-Rhone,FRA
85,France,1269,Provence-Alpes-Cote-d'Azur,16323,Hautes-Alpes,FRA
85,France,1269,Provence-Alpes-Cote-d'Azur,16324,Var,FRA
85,France,1269,Provence-Alpes-Cote-d'Azur,16325,Vaucluse,FRA
85,France,1270,Rhone-Alpes,16327,Ardeche,FRA
85,France,1270,Rhone-Alpes,16328,Drome,FRA
85,France,1270,Rhone-Alpes,16330,Isere,FRA
2647,Montenegro,25350,Andrijevica,47603,Administrative unit not available,MNE
2647,Montenegro,25351,Bar,47604,Administrative unit not available,MNE
2647,Montenegro,25352,Berane,47605,Administrative unit not available,MNE
2647,Montenegro,25353,Bijelo Polje,47606,Administrative unit not available,MNE
2647,Montenegro,25354,Budva,47607,Administrative unit not available,MNE
2647,Montenegro,25355,Cetinje,47608,Administrative unit not available,MNE
2647,Montenegro,25356,Danilovgrad,47609,Administrative unit not available,MNE
2647,Montenegro,25357,Herceg Novi,47610,Administrative unit not available,MNE
2647,Montenegro,25358,Kolasin,47611,Administrative unit not available,MNE
2647,Montenegro,25359,Kotor,47612,Administrative unit not available,MNE
2647,Montenegro,25360,Mojkovac,47613,Administrative unit not available,MNE
2647,Montenegro,25361,Niksic,47614,Administrative unit not available,MNE
2647,Montenegro,25362,Plav,47615,Administrative unit not available,MNE
2647,Montenegro,25363,Pljevlja,47616,Administrative unit not available,MNE
2647,Montenegro,25364,Pluzine,47617,Administrative unit not available,MNE
2647,Montenegro,25365,Podgorica,47618,Administrative unit not available,MNE
2647,Montenegro,25366,Rozaj,47619,Administrative unit not available,MNE
2647,Montenegro,25367,Savnik,47620,Administrative unit not available,MNE
2647,Montenegro,25368,Tivat,47621,Administrative unit not available,MNE
2647,Montenegro,25369,Ulcinj,47622,Administrative unit not available,MNE
2647,Montenegro,25370,Zabljak,47623,Administrative unit not available,MNE
2648,Serbia,25374,Jablanicki,47627,Administrative unit not available,SRB
2648,Serbia,25378,Kosovski,47631,Administrative unit not available,SRB
2648,Serbia,25379,Kosovsko-mitrovatski,47632,Administrative unit not available,SRB
2648,Serbia,25380,Kosovsko-pomoravski,47633,Administrative unit not available,SRB
2648,Serbia,25384,Pcinjski,47637,Administrative unit not available,SRB
2648,Serbia,25385,Pecki,47638,Administrative unit not available,SRB
2648,Serbia,25389,Prizremski,47642,Administrative unit not available,SRB
2648,Serbia,25391,Raski,47644,Administrative unit not available,SRB
2648,Serbia,25397,Toplicki,47650,Administrative unit not available,SRB
2648,Serbia,25400,Zlatiborski,47653,Administrative unit not available,SRB
89,Gabon,1275,Estuaire,16357,Komo,GAB
89,Gabon,1275,Estuaire,16358,Komo-Mondah,GAB
89,Gabon,1275,Estuaire,16359,Libreville,GAB
89,Gabon,1275,Estuaire,16360,Noya,GAB
89,Gabon,1276,Haut-Ogooue,16371,Sebe-Brikolo,GAB
89,Gabon,1277,Moyen-Ogooue,16372,Abanga-Bigne,GAB
89,Gabon,1280,Ogooue-Ivindo,16389,Ivindo,GAB
89,Gabon,1280,Ogooue-Ivindo,16390,Lope,GAB
89,Gabon,1280,Ogooue-Ivindo,16391,Mvoung,GAB
89,Gabon,1280,Ogooue-Ivindo,16392,Zadie,GAB
89,Gabon,1281,Ogooue-lolo,16395,Mouloundou,GAB
89,Gabon,1283,Woleu-Ntem,16400,Haut-Komo,GAB
89,Gabon,1283,Woleu-Ntem,16401,Haut-Ntem,GAB
89,Gabon,1283,Woleu-Ntem,16402,Ntem,GAB
89,Gabon,1283,Woleu-Ntem,16403,Okano,GAB
89,Gabon,1283,Woleu-Ntem,16404,Woleu,GAB
90,Gambia,112869,Kanifing Municipal Council,16405,Banjul,GMB
90,Gambia,1285,Central River,16406,Fulladu West,GMB
90,Gambia,1285,Central River,16407,Janjanbureh,GMB
90,Gambia,1285,Central River,16408,Lower Saloum,GMB
90,Gambia,1285,Central River,16409,Niamina Dankunku,GMB
90,Gambia,1285,Central River,16410,Niamina East,GMB
90,Gambia,1285,Central River,16411,Niamina West,GMB
90,Gambia,1285,Central River,16412,Niani,GMB
90,Gambia,1285,Central River,16413,Nianija,GMB
90,Gambia,1285,Central River,16414,Sami,GMB
90,Gambia,1285,Central River,16415,Upper Saloum,GMB
90,Gambia,112869,Kanifing Municipal Council,16416,Kombo Saint Mary,GMB
90,Gambia,1287,Lower River,16417,Jarra Central,GMB
90,Gambia,1287,Lower River,16418,Jarra East,GMB
90,Gambia,1287,Lower River,16419,Jarra West,GMB
90,Gambia,1287,Lower River,16420,Kiang Central,GMB
90,Gambia,1287,Lower River,16421,Kiang East,GMB
90,Gambia,1287,Lower River,16422,Kiang West,GMB
90,Gambia,1288,North Bank,16423,Central Baddibu,GMB
90,Gambia,1288,North Bank,16424,Jokadu,GMB
90,Gambia,1288,North Bank,16425,Lower Baddibu,GMB
90,Gambia,1288,North Bank,16426,Lower Niumi,GMB
90,Gambia,1288,North Bank,16427,Upper Baddibu,GMB
90,Gambia,1288,North Bank,16428,Upper Niumi,GMB
90,Gambia,1289,Upper River,16429,Fulladu East,GMB
90,Gambia,1289,Upper River,16430,Kantora,GMB
90,Gambia,1289,Upper River,16431,Sandu,GMB
90,Gambia,1289,Upper River,16432,Wuli,GMB
90,Gambia,1290,West Coast,16433,Foni Bintang-karenai,GMB
90,Gambia,1290,West Coast,16434,Foni Bondali,GMB
90,Gambia,1290,West Coast,16435,Foni Brefet,GMB
90,Gambia,1290,West Coast,16436,Foni Jarrol,GMB
90,Gambia,1290,West Coast,16437,Foni Kansala,GMB
90,Gambia,1290,West Coast,16438,Kombo Central,GMB
90,Gambia,1290,West Coast,16439,Kombo East,GMB
90,Gambia,1290,West Coast,16440,Kombo North,GMB
90,Gambia,1290,West Coast,16441,Kombo South,GMB
94,Ghana,1331,Upper West,190542,Wa Municipal,GHA
94,Ghana,1331,Upper West,190544,Sissala  West,GHA
94,Ghana,1330,Upper East,190546,Bolgatanga Municipal,GHA
94,Ghana,1331,Upper West,190548,Wa West,GHA
94,Ghana,1331,Upper West,190550,Sissala East,GHA
94,Ghana,1330,Upper East,190553,Garu Tempane,GHA
94,Ghana,1325,Brong Ahafo,190556,Jaman South,GHA
94,Ghana,1325,Brong Ahafo,190558,Asunafo North,GHA
94,Ghana,1325,Brong Ahafo,190560,Kintampo South,GHA
94,Ghana,1325,Brong Ahafo,190561,Tano North,GHA
94,Ghana,1332,Volta,190565,Krachi East,GHA
94,Ghana,1324,Ashanti,190574,Obuasi Municipal,GHA
94,Ghana,1324,Ashanti,190575,Atwima Nwabiagya,GHA
94,Ghana,1324,Ashanti,190576,Atwima Mponua,GHA
94,Ghana,1324,Ashanti,190577,Adansi South,GHA
94,Ghana,1324,Ashanti,190578,Adansi North,GHA
94,Ghana,1324,Ashanti,190579,Bosome Freho,GHA
94,Ghana,1324,Ashanti,190580,Bekwai Municipal,GHA
94,Ghana,1326,Central,190586,Assin North,GHA
94,Ghana,1326,Central,190587,Assin South,GHA
94,Ghana,1327,Eastern,190597,Kwahu South,GHA
94,Ghana,1327,Eastern,190601,Atiwa,GHA
94,Ghana,1327,Eastern,190603,Kwahu East,GHA
94,Ghana,1327,Eastern,190604,Kwahu West,GHA
94,Ghana,1324,Ashanti,190606,Amansie Central,GHA
94,Ghana,1325,Brong Ahafo,190609,Asunafo South,GHA
94,Ghana,1325,Brong Ahafo,190613,Kintampo North,GHA
94,Ghana,1325,Brong Ahafo,190614,Atebubu Amantin,GHA
94,Ghana,1329,Northern,190618,Gonja Central,GHA
94,Ghana,1325,Brong Ahafo,190619,Pru,GHA
94,Ghana,1332,Volta,190622,South Dayi,GHA
94,Ghana,1331,Upper West,190623,Wa East,GHA
94,Ghana,1325,Brong Ahafo,190628,Wenchi,GHA
94,Ghana,1325,Brong Ahafo,190629,Tano South,GHA
94,Ghana,1333,Western,190645,Wassa Amenfi West,GHA
94,Ghana,1328,Greater Accra,190656,Ga South,GHA
94,Ghana,1328,Greater Accra,190657,Ga West,GHA
94,Ghana,1328,Greater Accra,190658,Ga Central Municipal,GHA
94,Ghana,1327,Eastern,190680,East Akim,GHA
94,Ghana,1325,Brong Ahafo,190713,Jaman North,GHA
94,Ghana,1329,Northern,190549,Sawla/Tuna/Kalba,GHA
94,Ghana,1329,Northern,190552,Bunkpurugu Yonyo,GHA
94,Ghana,1329,Northern,190554,Mamprusi East,GHA
94,Ghana,1329,Northern,190611,Bole,GHA
94,Ghana,1329,Northern,190620,Karaga,GHA
94,Ghana,1329,Northern,190625,Gushiegu,GHA
94,Ghana,1329,Northern,190626,Nanumba North,GHA
94,Ghana,1329,Northern,190627,Nanumba South,GHA
94,Ghana,1329,Northern,190541,Chereponi,GHA
94,Ghana,1331,Upper West,190543,Jirapa,GHA
94,Ghana,1331,Upper West,190545,Lambussie Karni,GHA
94,Ghana,1330,Upper East,190547,Kasena Nankana West,GHA
94,Ghana,1330,Upper East,190551,Kasena Nankana East,GHA
94,Ghana,1325,Brong Ahafo,190557,Sunyani West,GHA
94,Ghana,1325,Brong Ahafo,190559,Nkoranza North,GHA
94,Ghana,1332,Volta,190562,Ketu North,GHA
94,Ghana,1332,Volta,190563,Ketu South,GHA
94,Ghana,1332,Volta,190564,Jasikan,GHA
94,Ghana,1332,Volta,190566,Nkwanta South,GHA
94,Ghana,1324,Ashanti,190567,Afigya Kwabre,GHA
94,Ghana,1324,Ashanti,190568,Atwima Kwanwoma,GHA
94,Ghana,1324,Ashanti,190569,Afigya Sekyere,GHA
94,Ghana,1324,Ashanti,190571,Sekyere Central,GHA
94,Ghana,1324,Ashanti,190572,Offinso North,GHA
94,Ghana,1324,Ashanti,190573,Offinso Municipal,GHA
94,Ghana,1324,Ashanti,190581,Bosomtwe /Atwima / Kwanwoma,GHA
94,Ghana,1324,Ashanti,190582,Mampong Municipal,GHA
94,Ghana,1326,Central,190583,Gomoa West,GHA
94,Ghana,1326,Central,190584,Agona West,GHA
94,Ghana,1326,Central,190585,Agona East,GHA
94,Ghana,1326,Central,190589,Gomoa East,GHA
94,Ghana,1333,Western,190590,Ellembelle,GHA
94,Ghana,1333,Western,190591,Prestea / Huni Valley,GHA
94,Ghana,1333,Western,190592,Nzema East,GHA
94,Ghana,1333,Western,190593,Tarkwa Nsuaem,GHA
94,Ghana,1333,Western,190594,Sefwi Akontombra,GHA
94,Ghana,1333,Western,190595,Sekondi Takoradi,GHA
94,Ghana,1327,Eastern,190596,Akyem Mansa,GHA
